room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
12741471,1434,69299134,Shared room,,Chicago,,River North,25,4.5,4,1.0,,115.0,,2017-07-11 11:14:50.196581,41.889388,-87.633729,0101000020E6100000B76114048FE855C038BA4A77D7F14440
18630147,1434,72325383,Shared room,,Chicago,,South Loop,1,0.0,2,1.0,,82.0,,2017-07-11 11:14:48.938890,41.870405,-87.624402,0101000020E6100000A663CE33F6E755C02FA3586E69EF4440
18630906,1434,72325383,Shared room,,Chicago,,South Loop,1,0.0,2,1.0,,82.0,,2017-07-11 11:14:48.936326,41.870071,-87.625964,0101000020E61000004B1E4FCB0FE855C059198D7C5EEF4440
19484339,1434,136749135,Shared room,,Chicago,,East Garfield Park,0,0.0,4,1.0,,100.0,,2017-07-11 11:14:48.934198,41.887437,-87.701599,0101000020E610000001FA7DFFE6EC55C053211E8997F14440
13059396,1434,72325383,Shared room,,Chicago,,South Loop,6,5.0,5,1.0,,82.0,,2017-07-11 11:14:48.931384,41.871512,-87.626782,0101000020E61000002DEE3F321DE855C0290989B48DEF4440
6349525,1434,17189719,Shared room,,Chicago,,Near North,0,0.0,3,1.0,,100.0,,2017-07-11 11:14:48.929122,41.903308,-87.632467,0101000020E61000002733DE567AE855C08B1BB7989FF34440
14942202,1434,58012218,Shared room,,Chicago,,The Loop,14,5.0,2,1.0,,95.0,,2017-07-11 11:14:48.921551,41.884754,-87.624795,0101000020E610000014ED2AA4FCE755C0AA807B9E3FF14440
589939,1434,2885441,Shared room,,Chicago,,West Town,41,4.5,4,1.0,,85.0,,2017-07-11 11:14:48.919100,41.890492,-87.6626,0101000020E61000001895D40968EA55C0C1AC50A4FBF14440
911086,1434,4870995,Shared room,,Chicago,,West Town,6,4.5,5,1.0,,90.0,,2017-07-11 11:14:48.915748,41.883362,-87.667606,0101000020E61000004227840EBAEA55C0BB438A0112F14440
7917156,1434,7894229,Shared room,,Chicago,,Bucktown,14,5.0,2,1.0,,65.0,,2017-07-11 11:14:47.167619,41.911394,-87.685668,0101000020E61000007BFA08FCE1EB55C0A4E2FF8EA8F44440
4441167,1434,6340184,Shared room,,Chicago,,Heart of Chicago,13,4.5,1,1.0,,79.0,,2017-07-11 11:14:47.164664,41.858255,-87.674943,0101000020E610000081EA1F4432EB55C07250C24CDBED4440
4096995,1434,2880338,Shared room,,Chicago,,Ravenswood,12,4.0,4,1.0,,70.0,,2017-07-11 11:14:47.161703,41.962781,-87.673385,0101000020E61000007C2766BD18EB55C0E71A66683CFB4440
19713344,1434,138919510,Shared room,,Chicago,,Lake View East,1,0.0,2,1.0,,69.0,,2017-07-11 11:14:47.159011,41.936986,-87.644792,0101000020E61000003C2EAA4544E955C0A9674128EFF74440
19211899,1434,103751048,Shared room,,Chicago,,Hyde Park,5,5.0,1,1.0,,67.0,,2017-07-11 11:14:47.154572,41.80037,-87.593119,0101000020E6100000B8E864A9F5E555C08A592F8672E64440
15379201,1434,11949514,Shared room,,Chicago,,Belmont Central,7,5.0,3,1.0,,72.0,,2017-07-11 11:14:47.151682,41.93721,-87.778544,0101000020E6100000CF9F36AAD3F155C0F9BD4D7FF6F74440
16986137,1434,77870165,Shared room,,Chicago,,West Loop Gate,25,4.5,2,1.0,,74.0,,2017-07-11 11:14:47.145784,41.880853,-87.640769,0101000020E61000009AD2FA5B02E955C0B0CA85CABFF04440
17753985,1434,62474296,Shared room,,Chicago,,Near North,11,5.0,2,1.0,,70.0,,2017-07-11 11:14:47.142981,41.892922,-87.629257,0101000020E6100000DCF126BF45E855C080F0A1444BF24440
5992601,1434,31105437,Shared room,,Chicago,,East Garfield Park,0,0.0,2,1.0,,55.0,,2017-07-11 11:14:46.209348,41.88608,-87.702624,0101000020E61000009F58A7CAF7EC55C0E1D1C6116BF14440
18378046,1434,41690970,Shared room,,Chicago,,Rogers Park,0,0.0,4,1.0,,59.0,,2017-07-11 11:14:46.207328,42.005661,-87.670134,0101000020E6100000037CB779E3EA55C06CEEE87FB9004540
8273329,1434,41690970,Shared room,,Chicago,,Rogers Park,3,4.0,1,1.0,,49.0,,2017-07-11 11:14:46.204454,42.006337,-87.671078,0101000020E61000002AC423F1F2EA55C09CE09BA6CF004540
10999085,1434,7391164,Shared room,,Chicago,,Wrigleyville,29,4.5,4,1.0,,40.0,,2017-07-11 11:14:46.199133,41.945123,-87.654818,0101000020E610000042B5C189E8E955C045D95BCAF9F84440
15125720,1434,31140816,Shared room,,Chicago,,Lathrop Homes,1,0.0,1,1.0,,55.0,,2017-07-11 11:14:46.195463,41.931963,-87.675046,0101000020E6100000EB5223F433EB55C0810A47904AF74440
15233684,1434,96225987,Shared room,,Chicago,,Englewood,2,0.0,2,1.0,,50.0,,2017-07-11 11:14:46.184119,41.765318,-87.631099,0101000020E610000074620FED63E855C02385B2F0F5E14440
18835626,1434,126136948,Shared room,,Chicago,,Jefferson Park,0,0.0,1,1.0,,47.0,,2017-07-11 11:14:44.306623,41.976511,-87.786315,0101000020E6100000AC5626FC52F255C09697FC4FFEFC4440
13999202,1434,41690970,Shared room,,Chicago,,Rogers Park,2,0.0,1,1.0,,49.0,,2017-07-11 11:14:44.300236,42.006565,-87.670271,0101000020E6100000431D56B8E5EA55C02D26361FD7004540
790934,1434,2907254,Shared room,,Chicago,,West Rogers Park,129,4.5,3,1.0,,53.0,,2017-07-11 11:14:44.297467,42.015622,-87.688184,0101000020E61000005A68E7340BEC55C08F8CD5E6FF014540
626296,1434,2885441,Shared room,,Chicago,,West Town,30,4.5,4,1.0,,43.0,,2017-07-11 11:14:44.289922,41.891189,-87.660914,0101000020E6100000FDDD3B6A4CEA55C008C72C7B12F24440
14731359,1434,54101222,Shared room,,Chicago,,Sheridan Park,16,4.5,2,1.0,,49.0,,2017-07-11 11:14:44.287453,41.964776,-87.661899,0101000020E610000054909F8D5CEA55C09CFBABC77DFB4440
18693698,1434,37710907,Shared room,,Chicago,,O'Hare,4,5.0,2,1.0,,55.0,,2017-07-11 11:14:44.283063,41.977923,-87.842138,0101000020E6100000022EC896E5F555C0CB80B3942CFD4440
16690759,1434,52263454,Shared room,,Chicago,,Palmer Square,34,5.0,2,1.0,,45.0,,2017-07-11 11:14:44.278351,41.922425,-87.698315,0101000020E610000099D36531B1EC55C0A301BC0512F64440
9303267,1434,9148781,Shared room,,Chicago,,Bucktown,146,5.0,2,1.0,,42.0,,2017-07-11 11:14:44.275366,41.910557,-87.677679,0101000020E6100000E78BBD175FEB55C06A12BC218DF44440
10834215,1434,56104276,Shared room,,Chicago,,Logan Square,33,4.5,2,1.0,,42.0,,2017-07-11 11:14:44.272740,41.926409,-87.718866,0101000020E6100000350D8AE601EE55C02BDCF29194F64440
15240065,1434,96896628,Shared room,,Chicago,,Wrigleyville,19,5.0,2,1.0,,50.0,,2017-07-11 11:14:44.270658,41.948774,-87.652484,0101000020E6100000734A404CC2E955C0C6A52A6D71F94440
3351169,1434,16909744,Shared room,,Chicago,,Dearborn Park,95,4.5,2,1.0,,50.0,,2017-07-11 11:14:44.267849,41.8611,-87.627803,0101000020E61000002A55A2EC2DE855C0F54A598638EE4440
19716912,1434,92799139,Shared room,,Chicago,,Humboldt Park,0,0.0,3,1.0,,46.0,,2017-07-11 11:14:44.265015,41.902493,-87.72339,0101000020E6100000381092054CEE55C039EFFFE384F34440
19410026,1434,136078270,Shared room,,Chicago,,University Village / Little Italy,0,0.0,1,1.0,,27.0,,2017-07-11 11:14:43.085207,41.865794,-87.656154,0101000020E6100000EFC8586DFEE955C059897956D2EE4440
18339858,1434,35653853,Shared room,,Chicago,,Rogers Park,0,0.0,1,1.0,,15.0,,2017-07-11 11:14:43.082847,42.014837,-87.667376,0101000020E6100000A988D349B6EA55C0A8E2C62DE6014540
13374561,1434,56935298,Shared room,,Chicago,,Bridgeport,2,0.0,1,1.0,,35.0,,2017-07-11 11:14:43.069312,41.838412,-87.634134,0101000020E610000007D2C5A695E855C077499C1551EB4440
8484777,1434,11344466,Shared room,,Chicago,,West Rogers Park,0,0.0,4,1.0,,18.0,,2017-07-11 11:14:43.064630,42.012833,-87.703386,0101000020E6100000B69DB64604ED55C0A0A70183A4014540
10278470,1434,36300208,Shared room,,Chicago,,Belmont Gardens,1,0.0,1,1.0,,28.0,,2017-07-11 11:14:41.533353,41.934055,-87.729929,0101000020E6100000BAD91F28B7EE55C028D53E1D8FF74440
479086,1434,337459,Shared room,,Chicago,,Logan Square,114,4.5,7,1.0,,15.0,,2017-07-11 11:14:41.527675,41.93245,-87.715281,0101000020E6100000D09CF529C7ED55C0DE9387855AF74440
13101192,1434,42524732,Shared room,,Chicago,,Bronzeville,0,0.0,6,1.0,,28.0,,2017-07-11 11:14:41.523509,41.815258,-87.621716,0101000020E610000099D9E731CAE755C0B4E6C75F5AE84440
19243410,1434,126136948,Shared room,,Chicago,,Jefferson Park,0,0.0,1,1.0,,39.0,,2017-07-11 11:14:41.521326,41.975055,-87.786224,0101000020E610000024D5777E51F255C090662C9ACEFC4440
3742513,1434,2907254,Shared room,,Chicago,,West Rogers Park,61,4.5,2,1.0,,10.0,,2017-07-11 11:14:41.517085,42.017103,-87.68847,0101000020E6100000BC9179E40FEC55C0EDD45C6E30024540
18713230,1434,121970776,Shared room,,Chicago,,Rogers Park,1,0.0,1,1.0,,35.0,,2017-07-11 11:14:41.509163,42.018727,-87.667966,0101000020E6100000C23577F4BFEA55C0AE4676A565024540
19296878,1434,19800170,Shared room,,Chicago,,Ravenswood,0,0.0,16,1.0,,17.0,,2017-07-11 11:14:41.507011,41.975368,-87.687743,0101000020E6100000634337FB03EC55C050C8CEDBD8FC4440
9679005,1434,36300208,Shared room,,Chicago,,Belmont Gardens,5,5.0,1,1.0,,28.0,,2017-07-11 11:14:40.445216,41.932869,-87.72969,0101000020E6100000F88DAF3DB3EE55C0E2395B4068F74440
12805646,1434,42524732,Shared room,,Chicago,,Bronzeville,3,4.5,4,1.0,,19.0,,2017-07-11 11:14:40.442384,41.814405,-87.620099,0101000020E61000001152B7B3AFE755C075594C6C3EE84440
1475647,1434,2907254,Shared room,,Chicago,,West Rogers Park,56,4.5,1,1.0,,25.0,,2017-07-11 11:14:40.437996,42.017013,-87.687183,0101000020E610000080D767CEFAEB55C0AD4D637B2D024540
2305280,1434,7391164,Shared room,,Chicago,,Wrigleyville,65,4.5,6,1.0,,35.0,,2017-07-11 11:14:40.432828,41.946619,-87.655407,0101000020E610000072A43330F2E955C0D862B7CF2AF94440
7973300,1434,26927186,Shared room,,Chicago,,Logan Square,41,4.5,2,1.0,,25.0,,2017-07-11 11:14:40.426888,41.932209,-87.720664,0101000020E6100000E4D9E55B1FEE55C0B804E09F52F74440
2364469,1434,7391164,Shared room,,Chicago,,Wrigleyville,45,4.5,8,1.0,,30.0,,2017-07-11 11:14:40.419468,41.946169,-87.654718,0101000020E6100000908653E6E6E955C098BED7101CF94440
19143990,1434,48005381,Shared room,,Chicago,,Old Irving Park,6,5.0,1,1.0,,25.0,,2017-07-11 11:14:40.412308,41.957092,-87.741841,0101000020E61000003E75AC527AEF55C0B2A19BFD81FA4440
12467348,1434,33323421,Shared room,,Chicago,,Uptown,53,5.0,1,1.0,,20.0,,2017-07-11 11:14:40.405108,41.974147,-87.657399,0101000020E6100000145B41D312EA55C08E3F51D9B0FC4440
19744499,1434,139254466,Shared room,,Chicago,,Rogers Park,0,0.0,2,1.0,,40.0,,2017-07-11 11:14:40.403042,42.003565,-87.662437,0101000020E610000043AA285E65EA55C0833463D174004540
19312232,1434,130466508,Shared room,,Chicago,,Near West Side,0,0.0,1,1.0,,18.0,,2017-07-11 11:14:40.400776,41.876917,-87.688566,0101000020E6100000CDC8207711EC55C03927F6D03EF04440
4351295,1434,2907254,Shared room,,Chicago,,West Rogers Park,40,5.0,1,1.0,,25.0,,2017-07-11 11:14:38.305618,42.015755,-87.686777,0101000020E610000048A98427F4EB55C0CEDF844204024540
1461451,1434,2907254,Shared room,,Chicago,,West Rogers Park,120,4.5,1,1.0,,25.0,,2017-07-11 11:14:38.302996,42.015898,-87.688268,0101000020E610000088B839950CEC55C0310917F208024540
3994046,1434,2907254,Shared room,,Chicago,,West Rogers Park,59,5.0,1,1.0,,15.0,,2017-07-11 11:14:38.299503,42.01537,-87.687076,0101000020E610000075779D0DF9EB55C075ABE7A4F7014540
17680767,1434,2907254,Shared room,,Chicago,,Margate Park,4,5.0,1,1.0,,25.0,,2017-07-11 11:14:38.296991,41.972056,-87.654338,0101000020E6100000ECA17DACE0E955C0B7F0BC546CFC4440
6039038,1434,2907254,Shared room,,Chicago,,West Rogers Park,60,4.5,2,1.0,,25.0,,2017-07-11 11:14:38.287010,42.017139,-87.688081,0101000020E6100000EFFFE38409EC55C03A3E5A9C31024540
5569521,1434,2907254,Shared room,,Chicago,,West Rogers Park,68,4.5,2,1.0,,30.0,,2017-07-11 11:14:38.284315,42.015551,-87.687618,0101000020E61000000589EDEE01EC55C0C6353E93FD014540
14646743,1434,7689661,Shared room,,Chicago,,Kenwood,33,5.0,3,1.0,,35.0,,2017-07-11 11:14:38.282381,41.802856,-87.594764,0101000020E6100000A435069D10E655C0DDB243FCC3E64440
15618206,1434,2907254,Shared room,,Chicago,,Uptown,13,4.5,2,1.0,,30.0,,2017-07-11 11:14:38.278268,41.973169,-87.65493,0101000020E6100000D5CA845FEAE955C0923D42CD90FC4440
17617260,1434,87491745,Shared room,,Chicago,,Uptown,4,4.5,2,1.0,,33.0,,2017-07-11 11:14:38.276095,41.973669,-87.656271,0101000020E61000000C94145800EA55C08410902FA1FC4440
14126662,1434,2907254,Shared room,,Chicago,,Margate Park,29,4.5,1,1.0,,21.0,,2017-07-11 11:14:38.273424,41.972507,-87.654736,0101000020E6100000E3E0D231E7E955C0C710001C7BFC4440
18664979,1434,58244317,Shared room,,Chicago,,Albany Park,7,5.0,1,1.0,,25.0,,2017-07-11 11:14:38.270853,41.959443,-87.717048,0101000020E6100000626A4B1DE4ED55C025B03907CFFA4440
4365466,1434,2907254,Shared room,,Chicago,,West Rogers Park,63,4.5,2,1.0,,17.0,,2017-07-11 11:14:38.267250,42.015383,-87.688761,0101000020E6100000A87004A914EC55C00AF5F411F8014540
18728582,1434,58244317,Shared room,,Chicago,,Albany Park,5,4.0,1,1.0,,19.0,,2017-07-11 11:14:38.265220,41.960872,-87.716753,0101000020E6100000D593F947DFED55C031D28BDAFDFA4440
18486947,1434,58244317,Shared room,,Chicago,,Albany Park,6,4.0,1,1.0,,19.0,,2017-07-11 11:14:38.261588,41.960664,-87.718343,0101000020E6100000E013EB54F9ED55C0E738B709F7FA4440
18728672,1434,58244317,Shared room,,Chicago,,Albany Park,4,5.0,1,1.0,,25.0,,2017-07-11 11:14:38.259294,41.959886,-87.717954,0101000020E6100000138255F5F2ED55C0B2F1608BDDFA4440
18728452,1434,58244317,Shared room,,Chicago,,Albany Park,4,4.5,1,1.0,,19.0,,2017-07-11 11:14:37.116465,41.960829,-87.716831,0101000020E61000009370218FE0ED55C03106D671FCFA4440
18728533,1434,58244317,Shared room,,Chicago,,Albany Park,4,4.0,1,1.0,,18.0,,2017-07-11 11:14:37.113407,41.959246,-87.716813,0101000020E61000004016A243E0ED55C0CF68AB92C8FA4440
12192041,1434,65679648,Shared room,,Chicago,,Heart of Chicago,71,4.5,1,1.0,,25.0,,2017-07-11 11:14:37.104988,41.853163,-87.683138,0101000020E6100000E9297288B8EB55C02194F77134ED4440
12221851,1434,65679648,Shared room,,Chicago,,Heart of Chicago,71,4.5,1,1.0,,25.0,,2017-07-11 11:14:37.102053,41.853591,-87.684246,0101000020E6100000CE1ABCAFCAEB55C079944A7842ED4440
13978463,1434,2907254,Shared room,,Chicago,,Uptown,36,4.5,1,1.0,,17.0,,2017-07-11 11:14:37.096195,41.972037,-87.656472,0101000020E610000057AF22A303EA55C040C05AB56BFC4440
18890307,1434,691000,Shared room,,Chicago,,Englewood,1,0.0,6,1.0,,15.0,,2017-07-11 11:14:37.093431,41.776177,-87.654194,0101000020E610000053CF8250DEE955C0257497C459E34440
12221938,1434,65679648,Shared room,,Chicago,,Heart of Chicago,55,4.5,1,1.0,,25.0,,2017-07-11 11:14:37.091192,41.855251,-87.68328,0101000020E6100000B28009DCBAEB55C0876F61DD78ED4440
14632053,1434,7689661,Shared room,,Chicago,,Kenwood,22,5.0,3,1.0,,30.0,,2017-07-11 11:14:37.087361,41.803971,-87.596566,0101000020E6100000F4F928232EE655C059F78F85E8E64440
18728348,1434,58244317,Shared room,,Chicago,,Albany Park,5,4.0,1,1.0,,18.0,,2017-07-11 11:14:37.085207,41.959322,-87.71722,0101000020E61000006002B7EEE6ED55C0AA2A3410CBFA4440
15466441,1434,41676630,Shared room,,Chicago,,Humboldt Park,9,5.0,2,1.0,,39.0,,2017-07-11 11:14:37.077491,41.906942,-87.691477,0101000020E6100000EB3BBF2841EC55C036AFEAAC16F44440
12211461,1434,65679648,Shared room,,Chicago,,Heart of Chicago,77,4.5,1,1.0,,22.0,,2017-07-11 11:14:37.074571,41.853236,-87.684445,0101000020E610000049BA66F2CDEB55C08BE255D636ED4440
18891447,1434,691000,Shared room,,Chicago,,Englewood,1,0.0,8,1.0,,15.0,,2017-07-11 11:14:37.072273,41.776174,-87.653694,0101000020E6100000DAE55B1FD6E955C0B4006DAB59E34440
18350616,1434,7689661,Shared room,,Chicago,,Englewood,8,4.5,2,1.0,,22.0,,2017-07-11 11:14:37.068376,41.78935,-87.634114,0101000020E6100000E3FBE25295E855C07E8CB96B09E54440
19703847,1434,92799139,Shared room,,Chicago,,Humboldt Park,0,0.0,2,1.0,,29.0,,2017-07-11 11:14:34.985667,41.904572,-87.722143,0101000020E61000004302469737EE55C04C70EA03C9F34440
17637495,1434,558687,Shared room,,Chicago,,Heart of Chicago,12,4.0,1,1.0,,25.0,,2017-07-11 11:14:34.982917,41.856313,-87.66986,0101000020E610000082397AFCDEEA55C0E01115AA9BED4440
9096802,1434,14677599,Shared room,,Chicago,,Lake View,10,5.0,1,1.0,,20.0,,2017-07-11 11:14:34.979344,41.938137,-87.684585,0101000020E610000042959A3DD0EB55C072158BDF14F84440
10947455,1434,7391164,Shared room,,Chicago,,Wrigleyville,43,4.5,4,1.0,,27.0,,2017-07-11 11:14:34.974612,41.946247,-87.65538,0101000020E6100000F59CF4BEF1E955C01478279F1EF94440
7327846,1434,22215535,Shared room,,Chicago,,Little Village,60,4.5,3,1.0,,29.0,,2017-07-11 11:14:34.968637,41.854234,-87.69403,0101000020E6100000581CCEFC6AEC55C0CD902A8A57ED4440
14649120,1434,87491745,Shared room,,Chicago,,Uptown,16,4.5,1,1.0,,17.0,,2017-07-11 11:14:34.965720,41.972051,-87.656195,0101000020E61000001E335019FFE955C0A585CB2A6CFC4440
12222103,1434,65679648,Shared room,,Chicago,,Heart of Chicago,85,4.5,1,1.0,,15.0,,2017-07-11 11:14:34.961861,41.854923,-87.682901,0101000020E6100000F75965A6B4EB55C092CCEA1D6EED4440
19057900,1434,691000,Shared room,,Chicago,,Englewood,1,0.0,16,1.0,,15.0,,2017-07-11 11:14:34.959575,41.775647,-87.655081,0101000020E6100000C8CEDBD8ECE955C0C91EA16648E34440
18591677,1434,7689661,Shared room,,Chicago,,Englewood,5,5.0,2,1.0,,22.0,,2017-07-11 11:14:34.954207,41.78812,-87.634468,0101000020E6100000F296AB1F9BE855C069A9BC1DE1E44440
18345901,1434,58244317,Shared room,,Chicago,,Albany Park,4,5.0,1,1.0,,19.0,,2017-07-11 11:14:34.951740,41.960574,-87.718565,0101000020E610000037C30DF8FCED55C0A7B1BD16F4FA4440
8116676,1434,42854275,Shared room,,Chicago,,Bronzeville,26,5.0,1,1.0,,30.0,,2017-07-11 11:14:34.948784,41.806067,-87.620686,0101000020E610000072C5C551B9E755C042B115342DE74440
19530690,1434,11520897,Shared room,,Chicago,,Douglas Park,2,0.0,1,1.0,,20.0,,2017-07-11 11:14:34.946439,41.857536,-87.696447,0101000020E61000006E19709692EC55C0439259BDC3ED4440
9237713,1434,48005381,Shared room,,Chicago,,Old Irving Park,28,5.0,5,1.0,,25.0,,2017-07-11 11:14:32.987428,41.954907,-87.740348,0101000020E61000002DEA93DC61EF55C059DC7F643AFA4440
19552743,1434,137367542,Shared room,,Chicago,,Logan Square,0,0.0,2,1.0,,15.0,,2017-07-11 11:14:32.985091,41.931469,-87.71694,0101000020E61000006E4C4F58E2ED55C0711E4E603AF74440
18614285,1434,92799139,Shared room,,Chicago,,Humboldt Park,2,0.0,1,1.0,,26.0,,2017-07-11 11:14:32.982630,41.903838,-87.722368,0101000020E610000053EBFD463BEE55C0E770ADF6B0F34440
18857798,1434,131382889,Shared room,,Chicago,,East Ukrainian Village,4,5.0,1,1.0,,39.0,,2017-07-11 11:14:32.980452,41.899813,-87.672335,0101000020E6100000323D618907EB55C001C287122DF34440
14054841,1434,64582798,Shared room,,Chicago,,Little Village,33,4.5,1,1.0,,25.0,,2017-07-11 11:14:32.977551,41.845716,-87.722229,0101000020E610000042CEFBFF38EE55C01BDA006C40EC4440
2305230,1434,7391164,Shared room,,Chicago,,Wrigleyville,41,4.5,10,1.0,,30.0,,2017-07-11 11:14:32.975246,41.946555,-87.655087,0101000020E6100000394206F2ECE955C0C16ED8B628F94440
16088330,1434,41544930,Shared room,,Chicago,,Margate Park,9,5.0,1,1.0,,25.0,,2017-07-11 11:14:32.972986,41.972177,-87.652724,0101000020E61000001E54E23AC6E955C03276C24B70FC4440
19763696,1434,74134350,Shared room,,Chicago,,West Rogers Park,0,0.0,1,1.0,,20.0,,2017-07-11 11:14:32.964904,41.995759,-87.70673,0101000020E6100000884677103BED55C04DD9E90775FF4440
12039993,1434,32147908,Shared room,,Chicago,,Heart of Chicago,52,4.5,2,1.0,,16.0,,2017-07-11 11:14:32.960937,41.855819,-87.672429,0101000020E610000072F8A41309EB55C0D0251C7A8BED4440
12211684,1434,65679648,Shared room,,Chicago,,Heart of Chicago,60,4.5,1,1.0,,25.0,,2017-07-11 11:14:32.958150,41.853191,-87.682631,0101000020E6100000170FEF39B0EB55C0EB1ED95C35ED4440
19499518,1434,15149115,Shared room,,Chicago,,Humboldt Park,0,0.0,1,1.0,,20.0,,2017-07-11 11:14:32.955963,41.905297,-87.707964,0101000020E6100000B4AF3C484FED55C05D15A8C5E0F34440
15619238,1434,87491745,Shared room,,Chicago,,Uptown,19,5.0,1,1.0,,15.0,,2017-07-11 11:14:32.953321,41.973424,-87.656031,0101000020E6100000618A7269FCE955C01D925A2899FC4440
15042311,1434,41676630,Shared room,,Chicago,,Humboldt Park,20,4.5,2,1.0,,39.0,,2017-07-11 11:14:32.950884,41.907012,-87.689348,0101000020E610000008E412471EEC55C02F8A1EF818F44440
17895062,1434,46594815,Shared room,,Chicago,,Mayfair,19,5.0,1,1.0,,21.0,,2017-07-11 11:14:32.947833,41.961169,-87.734227,0101000020E6100000C6353E93FDEE55C0EA76F69507FB4440
17079001,1434,60401879,Shared room,,Chicago,,Edgewater Beach,25,5.0,3,1.0,,23.0,,2017-07-11 11:14:31.731193,41.98372,-87.656483,0101000020E610000051D845D103EA55C0E7357689EAFD4440
15436230,1434,41676630,Shared room,,Chicago,,Humboldt Park,30,4.5,1,1.0,,39.0,,2017-07-11 11:14:31.722975,41.907043,-87.690025,0101000020E6100000091B9E5E29EC55C06A882AFC19F44440
11440043,1434,691000,Shared room,,Chicago,,Englewood,5,5.0,6,1.0,,15.0,,2017-07-11 11:14:31.720038,41.777423,-87.654639,0101000020E6100000EAEBF99AE5E955C04014CC9882E34440
14089727,1434,871911,Shared room,,Chicago,,Lake View,43,5.0,2,1.0,,25.0,,2017-07-11 11:14:31.715394,41.945554,-87.651558,0101000020E61000009E5C5320B3E955C00E4DD9E907F94440
18996011,1434,25439337,Shared room,,Chicago,,Lake Meadows,4,5.0,1,1.0,,35.0,,2017-07-11 11:14:31.710664,41.834266,-87.617192,0101000020E610000095D6DF1280E755C01615713AC9EA4440
9050138,1434,15612959,Shared room,,Chicago,,Rogers Park,43,4.5,1,1.0,,10.0,,2017-07-11 11:14:31.708516,42.017682,-87.684084,0101000020E6100000E1ED4108C8EB55C02BDD5D6743024540
18515480,1434,7689661,Shared room,,Chicago,,Englewood,5,4.5,2,1.0,,22.0,,2017-07-11 11:14:31.705918,41.788183,-87.634779,0101000020E6100000014C1938A0E855C0AF21382EE3E44440
18342925,1434,93385835,Shared room,,Chicago,,Fifth City,0,0.0,2,1.0,,29.0,,2017-07-11 11:14:31.700547,41.877402,-87.7116,0101000020E61000005AF5B9DA8AED55C0F5B86FB54EF04440
12222012,1434,65679648,Shared room,,Chicago,,Heart of Chicago,37,4.5,1,1.0,,25.0,,2017-07-11 11:14:31.697719,41.853717,-87.683263,0101000020E610000047E4BB94BAEB55C00685419946ED4440
